        2	2021-07-14 07:31:36	1	0	1	0
       10	2021-07-14 07:37:56	1	0	1	0
        9	2021-07-14 07:41:14	1	0	1	0
        7	2021-07-14 08:08:58	1	0	15	0
        6	2021-07-14 08:09:01	1	0	1	0
        5	2021-07-14 08:17:33	1	0	15	0
        8	2021-07-14 08:38:04	1	0	1	0
        3	2021-07-14 12:05:40	1	0	15	0
        7	2021-07-14 15:51:22	1	0	15	0
        2	2021-07-14 16:12:21	1	0	15	0
        9	2021-07-14 16:37:56	1	0	1	0
        5	2021-07-14 16:42:24	1	0	15	0
        5	2021-07-14 16:42:26	1	0	15	0
        5	2021-07-14 16:42:37	1	0	15	0
        6	2021-07-14 16:42:50	1	0	1	0
        8	2021-07-14 17:35:39	1	0	1	0
        4	2021-07-14 17:35:42	1	0	1	0
       10	2021-07-14 18:20:50	1	0	1	0
       10	2021-07-15 09:14:27	1	0	1	0
        6	2021-07-15 09:21:32	1	0	1	0
        6	2021-07-15 12:59:21	1	0	1	0
       10	2021-07-15 18:24:02	1	0	1	0
       10	2021-07-17 07:09:22	1	0	1	0
        2	2021-07-17 07:29:47	1	0	15	0
        3	2021-07-17 07:30:28	1	0	1	0
        6	2021-07-17 07:46:01	1	0	1	0
        9	2021-07-17 07:57:23	1	0	1	0
        5	2021-07-17 08:00:02	1	0	15	0
        7	2021-07-17 08:30:55	1	0	15	0
        8	2021-07-17 09:01:33	1	0	1	0
        2	2021-07-17 15:46:17	1	0	15	0
        3	2021-07-17 16:02:22	1	0	15	0
        9	2021-07-17 17:15:05	1	0	1	0
        6	2021-07-17 17:15:11	1	0	1	0
        5	2021-07-17 17:17:35	1	0	15	0
        7	2021-07-17 18:12:27	1	0	15	0
        8	2021-07-17 18:12:56	1	0	1	0
       10	2021-07-17 18:32:43	1	0	1	0
       10	2021-07-18 07:02:12	1	0	1	0
        4	2021-07-18 07:25:04	1	0	1	0
        3	2021-07-18 07:28:50	1	0	15	0
        2	2021-07-18 07:38:22	1	0	15	0
        7	2021-07-18 08:03:25	1	0	15	0
        6	2021-07-18 08:10:16	1	0	1	0
        5	2021-07-18 08:16:06	1	0	15	0
        9	2021-07-18 08:24:32	1	0	1	0
        8	2021-07-18 10:30:49	1	0	1	0
        2	2021-07-18 16:00:10	1	0	15	0
        2	2021-07-18 16:00:12	1	0	15	0
        2	2021-07-18 16:00:28	1	0	1	0
        9	2021-07-18 16:01:41	1	0	1	0
        5	2021-07-18 16:47:15	1	0	1	0
        6	2021-07-18 16:55:30	1	0	1	0
        4	2021-07-18 17:03:33	1	0	1	0
        8	2021-07-18 17:05:30	1	0	1	0
        3	2021-07-18 17:08:52	1	0	1	0
        7	2021-07-18 17:21:19	1	0	15	0
       10	2021-07-18 17:27:53	1	0	1	0
       10	2021-07-19 07:19:20	1	0	1	0
        3	2021-07-19 07:35:22	1	0	15	0
        2	2021-07-19 07:37:41	1	0	15	0
        6	2021-07-19 07:45:58	1	0	1	0
        5	2021-07-19 07:50:41	1	0	15	0
        5	2021-07-19 07:50:43	1	0	15	0
        5	2021-07-19 07:50:52	1	0	1	0
        7	2021-07-19 08:08:32	1	0	15	0
        9	2021-07-19 08:36:31	1	0	1	0
        8	2021-07-19 08:43:10	1	0	1	0
        5	2021-07-19 15:36:35	1	0	1	0
        2	2021-07-19 16:48:58	1	0	15	0
        9	2021-07-19 16:59:10	1	0	1	0
        6	2021-07-19 17:11:55	1	0	1	0
        3	2021-07-19 17:52:12	1	0	1	0
        7	2021-07-19 18:22:28	1	0	15	0
        8	2021-07-19 18:23:44	1	0	1	0
       10	2021-07-19 18:24:12	1	0	1	0
       10	2021-07-20 07:09:34	1	0	1	0
        4	2021-07-20 07:27:36	1	0	1	0
        3	2021-07-20 07:29:48	1	0	15	0
        5	2021-07-20 07:48:56	1	0	1	0
        6	2021-07-20 07:58:27	1	0	1	0
        7	2021-07-20 08:22:59	1	0	15	0
        9	2021-07-20 08:29:53	1	0	1	0
        8	2021-07-20 08:57:43	1	0	1	0
       11	2021-07-20 11:56:40	1	0	15	0
        7	2021-07-20 15:48:16	1	0	15	0
        5	2021-07-20 15:59:01	1	0	1	0
        9	2021-07-20 16:39:22	1	0	1	0
        6	2021-07-20 16:39:40	1	0	1	0
        3	2021-07-20 17:12:33	1	0	15	0
        3	2021-07-20 17:12:35	1	0	15	0
        3	2021-07-20 17:12:50	1	0	15	0
        4	2021-07-20 17:24:11	1	0	1	0
        8	2021-07-20 17:27:53	1	0	1	0
       10	2021-07-20 18:54:15	1	0	1	0
       10	2021-07-22 09:29:19	1	0	1	0
        5	2021-07-22 09:42:32	1	0	1	0
        5	2021-07-22 13:05:33	1	0	1	0
       10	2021-07-22 19:46:17	1	0	1	0
       10	2021-07-23 07:46:54	1	0	1	0
       10	2021-07-23 18:23:58	1	0	1	0
       10	2021-07-24 07:00:55	1	0	1	0
        4	2021-07-24 07:06:49	1	0	1	0
        6	2021-07-24 07:56:10	1	0	1	0
        5	2021-07-24 07:56:24	1	0	1	0
        3	2021-07-24 08:14:48	1	0	1	0
        8	2021-07-24 09:08:15	1	0	1	0
        5	2021-07-24 16:59:55	1	0	1	0
        6	2021-07-24 17:00:30	1	0	1	0
        3	2021-07-24 17:49:09	1	0	15	0
        4	2021-07-24 17:57:01	1	0	1	0
        8	2021-07-24 17:58:20	1	0	1	0
       10	2021-07-24 18:07:35	1	0	1	0
       10	2021-07-25 07:01:25	1	0	1	0
        6	2021-07-25 07:53:50	1	0	1	0
        4	2021-07-25 08:08:27	1	0	1	0
        3	2021-07-25 08:10:02	1	0	15	0
        3	2021-07-25 08:10:04	1	0	1	0
        3	2021-07-25 08:10:12	1	0	1	0
        5	2021-07-25 08:22:55	1	0	1	0
        8	2021-07-25 09:40:01	1	0	1	0
        6	2021-07-25 16:37:50	1	0	1	0
        5	2021-07-25 16:38:48	1	0	1	0
        3	2021-07-25 18:15:43	1	0	15	0
        4	2021-07-25 18:53:33	1	0	1	0
        8	2021-07-25 18:54:25	1	0	1	0
       10	2021-07-25 19:33:43	1	0	1	0
       10	2021-07-26 07:12:23	1	0	1	0
        3	2021-07-26 07:28:59	1	0	15	0
        5	2021-07-26 07:40:12	1	0	1	0
        2	2021-07-26 07:41:28	1	0	1	0
        6	2021-07-26 07:53:45	1	0	1	0
        4	2021-07-26 08:42:08	1	0	1	0
        8	2021-07-26 09:14:27	1	0	1	0
        5	2021-07-26 14:50:13	1	0	1	0
        2	2021-07-26 16:25:44	1	0	1	0
        6	2021-07-26 16:49:12	1	0	1	0
       10	2021-07-26 18:23:02	1	0	1	0
       10	2021-07-27 07:10:00	1	0	1	0
        4	2021-07-27 07:22:57	1	0	1	0
        5	2021-07-27 07:30:29	1	0	1	0
        3	2021-07-27 07:31:09	1	0	15	0
        8	2021-07-27 08:21:33	1	0	1	0
        6	2021-07-27 08:47:51	1	0	1	0
        3	2021-07-27 16:17:10	1	0	1	0
        5	2021-07-27 16:24:33	1	0	1	0
        6	2021-07-27 17:03:52	1	0	1	0
        4	2021-07-27 17:51:29	1	0	1	0
        8	2021-07-27 17:52:27	1	0	1	0
       10	2021-07-27 18:05:01	1	0	1	0
       10	2021-07-28 07:10:30	1	0	1	0
        4	2021-07-28 07:19:18	1	0	1	0
        6	2021-07-28 08:18:40	1	0	1	0
        3	2021-07-28 10:55:43	1	0	1	0
        6	2021-07-28 16:50:41	1	0	1	0
        3	2021-07-28 17:24:00	1	0	1	0
        8	2021-07-28 17:59:02	1	0	1	0
        4	2021-07-28 20:23:09	1	0	1	0
       10	2021-07-28 20:23:18	1	0	1	0
       10	2021-07-31 07:05:05	1	0	1	0
        4	2021-07-31 07:27:13	1	0	1	0
        5	2021-07-31 07:33:49	1	0	1	0
        7	2021-07-31 08:41:17	1	0	15	0
        8	2021-07-31 08:43:00	1	0	1	0
        3	2021-07-31 09:31:02	1	0	15	0
        3	2021-07-31 09:31:04	1	0	1	0
        3	2021-07-31 09:31:08	1	0	1	0
        5	2021-07-31 16:21:25	1	0	1	0
        3	2021-07-31 18:01:28	1	0	15	0
        8	2021-07-31 18:11:59	1	0	1	0
        7	2021-07-31 19:19:57	1	0	15	0
        4	2021-07-31 19:20:40	1	0	1	0
       10	2021-08-01 06:52:18	1	0	1	0
        5	2021-08-01 07:22:21	1	0	15	0
        7	2021-08-01 07:40:59	1	0	15	0
        3	2021-08-01 07:55:37	1	0	15	0
        4	2021-08-01 08:06:57	1	0	1	0
        8	2021-08-01 09:02:32	1	0	1	0
        4	2021-08-01 17:44:12	1	0	1	0
        3	2021-08-01 18:13:32	1	0	1	0
        8	2021-08-01 18:17:52	1	0	1	0
        5	2021-08-01 19:05:01	1	0	1	0
       10	2021-08-01 21:11:00	1	0	1	0
       10	2021-08-02 07:11:49	1	0	1	0
        3	2021-08-02 07:27:43	1	0	15	0
        7	2021-08-02 08:07:23	1	0	15	0
        4	2021-08-02 08:26:19	1	0	1	0
        8	2021-08-02 08:41:19	1	0	1	0
        3	2021-08-02 10:21:34	1	0	1	0
        5	2021-08-02 10:49:10	1	0	1	0
        8	2021-08-02 17:24:02	1	0	1	0
        7	2021-08-02 17:40:11	1	0	15	0
        4	2021-08-02 17:43:02	1	0	1	0
        5	2021-08-02 18:01:46	1	0	1	0
       10	2021-08-02 18:51:34	1	0	1	0
       10	2021-08-03 07:01:36	1	0	1	0
        4	2021-08-03 07:20:42	1	0	1	0
        3	2021-08-03 07:29:00	1	0	15	0
        5	2021-08-03 07:52:29	1	0	15	0
        7	2021-08-03 08:00:01	1	0	15	0
        8	2021-08-03 09:00:45	1	0	1	0
        4	2021-08-03 17:19:26	1	0	1	0
        3	2021-08-03 17:43:03	1	0	1	0
        7	2021-08-03 17:59:22	1	0	15	0
        8	2021-08-03 18:12:34	1	0	1	0
        5	2021-08-03 18:47:36	1	0	1	0
       10	2021-08-03 19:10:55	1	0	1	0
       10	2021-08-04 07:13:19	1	0	1	0
        3	2021-08-04 07:27:59	1	0	1	0
        5	2021-08-04 07:28:22	1	0	1	0
        9	2021-08-04 07:34:18	1	0	1	0
        7	2021-08-04 07:48:05	1	0	15	0
        4	2021-08-04 08:10:46	1	0	1	0
        8	2021-08-04 08:23:57	1	0	1	0
        3	2021-08-04 17:42:29	1	0	15	0
        7	2021-08-04 17:46:29	1	0	15	0
        4	2021-08-04 18:07:36	1	0	1	0
        9	2021-08-04 18:26:24	1	0	1	0
        5	2021-08-04 18:36:03	1	0	1	0
        8	2021-08-04 18:48:41	1	0	1	0
       10	2021-08-04 19:59:29	1	0	1	0
       10	2021-08-05 07:38:18	1	0	1	0
        9	2021-08-05 08:55:43	1	0	1	0
       10	2021-08-05 17:09:10	1	0	1	0
        4	2021-08-07 07:10:20	1	0	1	0
       10	2021-08-07 07:15:19	1	0	1	0
        9	2021-08-07 07:36:05	1	0	1	0
        5	2021-08-07 07:47:05	1	0	15	0
        5	2021-08-07 07:47:07	1	0	1	0
        3	2021-08-07 08:00:54	1	0	15	0
        8	2021-08-07 08:19:48	1	0	1	0
        9	2021-08-07 17:20:29	1	0	1	0
        3	2021-08-07 17:24:42	1	0	1	0
        4	2021-08-07 17:31:41	1	0	1	0
        8	2021-08-07 17:36:35	1	0	1	0
        5	2021-08-07 17:37:21	1	0	1	0
       10	2021-08-07 19:04:46	1	0	1	0
       10	2021-08-08 06:53:05	1	0	1	0
        5	2021-08-08 07:42:22	1	0	15	0
        9	2021-08-08 07:52:12	1	0	1	0
        7	2021-08-08 08:23:04	1	0	15	0
        8	2021-08-08 08:37:48	1	0	1	0
        5	2021-08-08 16:25:00	1	0	1	0
        9	2021-08-08 16:26:29	1	0	1	0
        7	2021-08-08 17:19:48	1	0	15	0
        8	2021-08-08 17:20:57	1	0	1	0
       10	2021-08-08 19:00:33	1	0	1	0
       10	2021-08-09 06:59:42	1	0	1	0
        4	2021-08-09 07:17:34	1	0	1	0
        5	2021-08-09 07:47:43	1	0	15	0
        7	2021-08-09 08:09:04	1	0	15	0
        9	2021-08-09 08:35:06	1	0	1	0
        8	2021-08-09 08:43:23	1	0	1	0
        9	2021-08-09 16:25:20	1	0	1	0
        5	2021-08-09 17:05:18	1	0	1	0
        8	2021-08-09 17:40:00	1	0	1	0
        7	2021-08-09 18:10:20	1	0	15	0
        4	2021-08-09 18:20:03	1	0	1	0
       10	2021-08-09 19:19:49	1	0	1	0
       10	2021-08-10 07:15:01	1	0	1	0
        4	2021-08-10 07:25:03	1	0	1	0
        9	2021-08-10 07:54:03	1	0	1	0
        3	2021-08-10 08:10:28	1	0	1	0
        7	2021-08-10 08:16:03	1	0	15	0
        5	2021-08-10 08:19:57	1	0	1	0
        8	2021-08-10 08:39:01	1	0	1	0
        9	2021-08-10 16:32:29	1	0	1	0
        3	2021-08-10 17:11:31	1	0	1	0
        8	2021-08-10 17:40:31	1	0	1	0
        5	2021-08-10 18:01:43	1	0	1	0
        4	2021-08-10 18:22:48	1	0	1	0
        7	2021-08-10 18:23:02	1	0	15	0
       10	2021-08-10 19:05:20	1	0	1	0
       10	2021-08-11 06:56:24	1	0	1	0
        4	2021-08-11 07:32:11	1	0	1	0
        9	2021-08-11 07:44:17	1	0	1	0
        5	2021-08-11 07:45:57	1	0	1	0
        7	2021-08-11 08:23:17	1	0	15	0
        8	2021-08-11 08:36:20	1	0	1	0
        3	2021-08-11 14:10:39	1	0	15	0
        9	2021-08-11 14:12:03	1	0	1	0
        7	2021-08-11 16:06:43	1	0	15	0
       10	2021-08-11 19:53:25	1	0	1	0
       10	2021-08-12 09:47:07	1	0	1	0
        5	2021-08-12 09:47:20	1	0	1	0
        5	2021-08-12 12:55:38	1	0	1	0
       10	2021-08-12 19:06:34	1	0	1	0
       10	2021-08-14 06:51:45	1	0	1	0
        4	2021-08-14 07:11:31	1	0	1	0
        9	2021-08-14 07:39:06	1	0	1	0
        6	2021-08-14 07:45:59	1	0	1	0
        5	2021-08-14 08:31:16	1	0	1	0
        7	2021-08-14 08:36:08	1	0	15	0
        8	2021-08-14 09:27:26	1	0	1	0
        3	2021-08-14 11:29:35	1	0	1	0
        5	2021-08-14 16:58:58	1	0	1	0
        6	2021-08-14 17:19:53	1	0	1	0
        9	2021-08-14 17:20:53	1	0	1	0
        3	2021-08-14 17:55:11	1	0	1	0
        8	2021-08-14 18:19:12	1	0	1	0
        7	2021-08-14 19:08:38	1	0	15	0
        4	2021-08-14 19:11:08	1	0	1	0
       10	2021-08-14 19:47:31	1	0	1	0
       10	2021-08-15 07:01:52	1	0	1	0
        9	2021-08-15 07:35:05	1	0	1	0
        6	2021-08-15 07:55:36	1	0	1	0
        4	2021-08-15 08:06:15	1	0	1	0
        3	2021-08-15 08:11:28	1	0	1	0
        5	2021-08-15 08:27:15	1	0	1	0
        8	2021-08-15 08:55:44	1	0	1	0
        9	2021-08-15 15:27:10	1	0	1	0
       10	2021-08-15 18:14:45	1	0	1	0
       10	2021-08-16 07:03:18	1	0	1	0
        4	2021-08-16 08:03:40	1	0	1	0
        3	2021-08-16 08:07:26	1	0	15	0
        9	2021-08-16 08:26:04	1	0	1	0
        8	2021-08-16 08:41:09	1	0	1	0
        5	2021-08-16 08:42:58	1	0	1	0
        6	2021-08-16 09:30:48	1	0	1	0
        9	2021-08-16 16:07:06	1	0	1	0
        3	2021-08-16 17:02:49	1	0	15	0
        3	2021-08-16 17:02:51	1	0	15	0
        8	2021-08-16 17:26:20	1	0	1	0
        4	2021-08-16 17:42:28	1	0	1	0
        6	2021-08-16 18:25:05	1	0	1	0
        5	2021-08-16 18:58:22	1	0	1	0
       10	2021-08-16 19:32:01	1	0	1	0
       10	2021-08-17 07:12:43	1	0	1	0
        4	2021-08-17 07:13:16	1	0	1	0
        6	2021-08-17 07:54:16	1	0	1	0
        5	2021-08-17 08:44:35	1	0	1	0
        3	2021-08-17 08:54:34	1	0	15	0
        8	2021-08-17 09:32:31	1	0	1	0
        6	2021-08-17 17:19:53	1	0	1	0
        8	2021-08-17 17:27:36	1	0	1	0
        3	2021-08-17 17:54:43	1	0	15	0
        5	2021-08-17 17:59:00	1	0	1	0
        4	2021-08-17 18:06:42	1	0	1	0
       10	2021-08-17 18:48:40	1	0	1	0
       10	2021-08-18 10:43:45	1	0	1	0
       10	2021-08-18 20:05:12	1	0	1	0
       10	2021-08-19 11:40:45	1	0	1	0
       10	2021-08-19 18:52:29	1	0	1	0
       10	2021-08-20 07:04:36	1	0	1	0
       10	2021-08-20 18:28:23	1	0	1	0
       10	2021-08-21 06:49:34	1	0	1	0
        2	2021-08-21 07:39:16	1	0	1	0
        5	2021-08-21 07:43:46	1	0	1	0
        3	2021-08-21 07:50:10	1	0	1	0
        9	2021-08-21 08:38:11	1	0	1	0
        4	2021-08-21 08:47:11	1	0	1	0
        9	2021-08-21 15:26:48	1	0	1	0
        2	2021-08-21 15:54:12	1	0	1	0
        5	2021-08-21 17:34:40	1	0	1	0
        3	2021-08-21 17:34:55	1	0	1	0
        8	2021-08-21 17:53:02	1	0	1	0
        4	2021-08-21 19:19:34	1	0	1	0
       10	2021-08-21 19:56:56	1	0	1	0
       10	2021-08-22 06:59:51	1	0	1	0
        6	2021-08-22 07:35:09	1	0	1	0
        9	2021-08-22 07:41:59	1	0	1	0
        5	2021-08-22 07:50:02	1	0	15	0
        3	2021-08-22 08:26:08	1	0	15	0
        8	2021-08-22 09:01:35	1	0	1	0
        4	2021-08-22 09:52:21	1	0	1	0
        3	2021-08-22 17:15:31	1	0	1	0
        9	2021-08-22 18:02:09	1	0	1	0
        6	2021-08-22 18:14:00	1	0	1	0
        5	2021-08-22 18:14:09	1	0	1	0
        4	2021-08-22 18:28:39	1	0	1	0
        8	2021-08-22 18:42:31	1	0	1	0
       10	2021-08-22 19:43:59	1	0	1	0
       10	2021-08-23 06:56:46	1	0	1	0
        3	2021-08-23 07:29:26	1	0	15	0
        6	2021-08-23 07:49:05	1	0	1	0
        5	2021-08-23 07:49:44	1	0	15	0
        9	2021-08-23 08:13:51	1	0	1	0
        8	2021-08-23 08:44:03	1	0	1	0
        9	2021-08-23 12:37:23	1	0	1	0
        9	2021-08-23 12:42:18	1	0	1	0
        9	2021-08-23 12:42:34	1	0	1	0
       10	2021-08-23 13:07:08	1	0	1	0
       10	2021-08-23 13:09:32	1	0	1	0
        9	2021-08-23 14:45:34	1	0	1	0
        6	2021-08-23 17:11:29	1	0	1	0
        5	2021-08-23 17:11:39	1	0	1	0
        3	2021-08-23 17:23:07	1	0	15	0
        8	2021-08-23 17:35:08	1	0	1	0
       10	2021-08-23 18:23:25	1	0	1	0
       10	2021-08-24 06:56:16	1	0	1	0
        6	2021-08-24 07:32:17	1	0	1	0
        5	2021-08-24 08:11:01	1	0	1	0
        9	2021-08-24 08:11:27	1	0	1	0
        4	2021-08-24 08:26:03	1	0	1	0
        8	2021-08-24 08:40:48	1	0	1	0
        3	2021-08-24 09:51:10	1	0	15	0
        6	2021-08-24 16:36:28	1	0	1	0
